"product id","Part Number",Description,"Error Message"
7822154,100-C85KD00,"This Allen Bradley 85 Amps 100 series C frame contactor switch comes with a 110 Volts alternating current at 50 Hertz or 60 Hertz control coil that contains an integrated diode. It uses a standard terminal. It has 3 N.O. main contacts. ","ran out of spec templates"
7822171,100-C85KN00,"This Allen Bradley 85 Amps C frame contactor switch uses a standard terminal type. Additionally, this contactor has 3 N.O. poles. In addition, this AB contactor is a 400 Volts at 50 Hertz or 60 Hertz switch. ","ran out of spec templates"
7822184,100-C85T00,"This AB 85 A C frame contactor switch comes with 3 N.O. poles. This C frame electromechanical contactor is a 240 Volts alternating current at 50 Hertz, 277 Volts alternating current at 60 Hertz contactor. This 100 series C frame contactor uses a standard terminal type. ","ran out of spec templates"
7822186,100-C85UD00,"This Allen Bradley 85 Amps 100 series contactor has 3 N.O. main contacts. This 100 series C frame contactor also uses a standard terminal. ","ran out of spec templates"
7822187,100-C85UD01,"This Allen-Bradley 85 A 100 series C frame IEC contactor uses a standard terminal type. This 100 series electromechanical contactor switch comes with 3 normally open main contacts. Furthermore, this IEC contactor also has 1 normally closed auxiliary contact. ","ran out of spec templates"
7824136,100-C85UDD00,"This C frame assembled by Allen Bradley comes with a breaking amperage rating of 85 A. This 100 series C frame electromechanical contactor switch in addition uses a standard terminal type. ","ran out of spec templates"
7822189,100-C85UDJ00,"This C frame constructed by AB comes with an amperage rating of 85 A. Also, this Allen-Bradley electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822190,100-C85UDJ01,"The AB 100-C85UDJ01 contactor comes with a breaking current rating of 85 A. It uses a standard terminal type. ","ran out of spec templates"
7822191,100-C85UDJ10,"This Allen Bradley 85 Amps 100 series C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822192,100-C85UDS01,"This AB 100 series C frame contactor switch is a 85 A rated electromechanical contactor. This 100 series C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822193,100-C85UDS10,"The Allen-Bradley/Rockwell Automation 100-C85UDS10 electromechanical contactor has a current rating of 85 A. This 100 series electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822194,100-C85UF00,"The Allen-Bradley/Rockwell Automation 100-C85UF00 IEC contactor has a breaking amperage rating of 85 A. It comes with 3 N.O. main contacts. This 100 series C frame IEC contactor uses a standard terminal. ","ran out of spec templates"
7822195,100-C85UF10,"This Allen Bradley 85 A 100 series C frame electromechanical contactor switch has 3 normally open poles. This C frame electromechanical contactor switch uses a standard terminal. This C frame electromechanical contactor additionally comes with 1 N.O. auxiliary contact. ","ran out of spec templates"
7822196,100-C85UJ00,"This Rockwell Automation 85 Amps 100 series IEC contactor uses a standard terminal type. This C frame IEC contactor comes with 3 normally open main contacts. ","ran out of spec templates"
7822197,100-C85UKA10,"The 100-C85UKA10 made by AB is a 85 Amps rated electromechanical contactor switch. Furthermore, this unit also uses a standard terminal type. ","ran out of spec templates"
7822198,100-C85UKD00,"This Rockwell Automation 100 series electromechanical contactor switch has a breaking amperage rating of 85 Amps. Also, this C frame switch uses a standard terminal. ","ran out of spec templates"
7822199,100-C85UKD10,"This switch made by Allen-Bradley comes with a rating of 85 Amps. Also, this IEC contactor uses a standard terminal type. ","ran out of spec templates"
7822200,100-C85UKF00,"The Allen Bradley 100-C85UKF00 IEC contactor comes with a breaking rating of 85 A. Furthermore, this unit uses a standard terminal type. ","ran out of spec templates"
7824137,100-C85UKF10,"This AB 85 Amps 100 series electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7824138,100-C85UKJ00,"This C frame by Allen-Bradley/Rockwell Automation is a 85 Amps electromechanical contactor switch. Also, this C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822201,100-C85UKP00,"This Rockwell Automation 85 Amps 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7822202,100-C85UL00,"This contactor built by Allen Bradley is a 85 A rated electromechanical contactor switch. This C frame electromechanical contactor switch uses a standard terminal. This C frame electromechanical contactor switch comes with 3 N.O. poles. ","ran out of spec templates"
7824139,100-C85UV00,"The Allen-Bradley 100-C85UV00 electromechanical contactor switch is a 85 Amps rated contactor. Additionally, this electromechanical contactor uses a standard terminal. This 100 series IEC contactor comes with 3 N.O. main contacts. ","ran out of spec templates"
7824145,100-C90DA400,"This Allen Bradley 90 Amps C frame IEC contactor is a 220V DC electromechanical contactor. Furthermore, this unit also uses a standard terminal. Also, this C frame electromechanical contactor switch has 4 normally open main contacts. ","ran out of spec templates"
7822211,100-C90DJ200,"This Allen-Bradley/Rockwell Automation 90 A 100 series C frame switch has a 24 Volts direct current control coil that contains an integrated diode. This 100 series contactor additionally uses a standard terminal type. This contactor switch comes with 2 N.O. 2 N.C. main contacts. ","ran out of spec templates"
7822216,100-C90F200,"This Allen Bradley 90 Amps 100 series electromechanical contactor is a 220-230V AC 50Hz IEC contactor. This C frame switch uses a standard terminal type. Also, it comes with 2 normally open 2 normally closed main contacts. ","ran out of spec templates"
7822217,100-C90F400,"This AB 90 A 100 series C frame electromechanical contactor comes with 4 normally open poles. This 100 series switch operates at 220-230V AC 50Hz. Also, it uses a standard terminal type. ","ran out of spec templates"
7824151,100-C90G400,"This Rockwell Automation 90 Amps 100 series C frame switch operates at 400-415 Volts at 50 Hertz. In addition, this 100 series C frame IEC contactor uses a standard terminal. This C frame contactor switch also has 4 normally open poles. ","ran out of spec templates"
7824152,100-C90KF200,"This AB 90 A 100 series electromechanical contactor has a 230V 50/60Hz control coil that utilizes an integrated diode. Additionally, it has 2 N.O. 2 N.C. poles. Furthermore, it uses a standard terminal type. ","ran out of spec templates"
7824153,100-C90KJ200,"This Allen Bradley 90 A 100 series IEC contactor comes with 2 N.O. 2 N.C. poles. This 100 series C frame IEC contactor uses a standard terminal type. This C frame switch in addition has a 24V AC 50/60Hz control coil that utilizes an integrated diode. ","ran out of spec templates"
7822225,100-C90KL200,"This Allen Bradley 90 Amps 100 series switch uses a standard terminal. It operates at 200-230 Volts at 50Hz or 60Hz. Also, this electromechanical contactor switch has 2 N.O. 2 N.C. main contacts. ","ran out of spec templates"
7824158,100-C90T400,"This Allen-Bradley/Rockwell Automation 90 Amps 100 series switch comes with a 240 Volts alternating current at 50 Hertz, 277 Volts alternating current at 60 Hertz control coil that utilizes an integrated diode. This 100 series contactor uses a standard terminal. This 100 series C frame electromechanical contactor switch has 4 N.O. poles. ","ran out of spec templates"
7822230,100-C90UD400,"This Rockwell Automation 90 A 100 series IEC contactor uses a standard terminal type. In addition, it has 4 normally open poles. ","ran out of spec templates"
7824159,100-C90VA200,"This AB 90 Amps 100 series contactor operates at 230-240V AC 50Hz. This 100 series C frame IEC contactor uses a standard terminal type. This 100 series switch has 2 normally open 2 normally closed main contacts. ","ran out of spec templates"
7824164,100-C97DY00,"This AB 97 Amps 100 series switch is a 48V DC electromechanical contactor switch. This C frame electromechanical contactor switch uses a standard terminal type. Additionally, this Rockwell Automation electromechanical contactor switch has 3 N.O. poles. ","ran out of spec templates"
7824171,100-C97KY00,"This AB 97 Amps 100 series contactor has a 48 Volts alternating current at 50 Hertz or 60 Hertz control coil that contains an integrated diode. This contactor uses a standard terminal. This 100 series electromechanical contactor switch has 3 normally open poles. ","ran out of spec templates"
7824630,100-CB7BP,"This 100 series built by Allen-Bradley uses a standard terminal type. ","ran out of spec templates"
7824649,100-CF400Z*,"The Allen-Bradley 100-CF400Z* electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7822233,100-CN1,"This electromechanical contactor switch assembled by Allen-Bradley/Rockwell Automation uses a standard terminal. ","ran out of spec templates"
7822234,100-CN2,"The Allen Bradley 100-CN2 contactor uses a standard terminal type. ","ran out of spec templates"
7822235,100-CN3,"This 100 series manufactured by Allen Bradley uses a standard terminal type. ","ran out of spec templates"
7822236,100-CN4,"The Allen-Bradley 100-CN4 switch uses a standard terminal type. ","ran out of spec templates"
7822237,100-CN5,"This 100 series C frame built by AB uses a standard terminal. ","ran out of spec templates"
7822238,100-CP1000,"The 100-CP1000 assembled by Allen-Bradley/Rockwell Automation uses a standard terminal type. ","ran out of spec templates"
7822239,100-CP1200,"The AB 100-CP1200 electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822240,100-CP23,"This Allen-Bradley/Rockwell Automation C frame contactor uses a standard terminal type. ","ran out of spec templates"
7822241,100-CP37,"This C frame assembled by Allen Bradley uses a standard terminal. ","ran out of spec templates"
7822242,100-CP550,"The 100-CP550 manufactured by Rockwell Automation uses a standard terminal type. ","ran out of spec templates"
7822243,100-CP700,"This C frame built by AB uses a standard terminal type. ","ran out of spec templates"
7822244,100-CP860,"The Rockwell Automation 100-CP860 electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7824175,100-CR09DJ200,"This Allen-Bradley 9 A 100 series electromechanical contactor uses a screwless terminal type. Additionally, this 100 series electromechanical contactor is a 24V DC switch. This 100 series contactor has 2 N.O. 2 N.C. main contacts. ","ran out of spec templates"
7824585,100-CR12UZJ01,"The 100-CR12UZJ01 made by Allen-Bradley/Rockwell Automation has a rating of 12 Amps. This 100 series C frame switch uses a screwless terminal. ","ran out of spec templates"
7823665,100-CR16D200,"This AB 16 A 100 series contactor uses a screwless terminal. This C frame IEC contactor additionally operates at 110V AC 50Hz, 120V AC 60Hz. Furthermore, this Allen-Bradley IEC contactor comes with 2 N.O. 2 N.C. poles. ","ran out of spec templates"
7824205,100-CR16KF300,"This Allen Bradley 16 Amps 100 series C frame IEC contactor comes with 3 N.O. 1 N.C. poles. This switch uses a screwless terminal. Additionally, this 100 series contactor switch is a 230V 50/60Hz contactor switch. ","ran out of spec templates"
7822270,100-CR16UKD10,"This AB 16 A 100 series C frame IEC contactor uses a screwless terminal. ","ran out of spec templates"
7822273,100-CRFA02,"This 100 series C frame assembled by Rockwell Automation uses a screwless terminal. ","ran out of spec templates"
7824210,100-CRFA04,"This electromechanical contactor switch assembled by Allen-Bradley/Rockwell Automation uses a screwless terminal type. ","ran out of spec templates"
7822274,100-CRFA11,"The 100-CRFA11 built by Allen Bradley uses a screwless terminal. ","ran out of spec templates"
7822275,100-CRFA20,"The Allen Bradley 100-CRFA20 electromechanical contactor uses a screwless terminal type. ","ran out of spec templates"
7822276,100-CRFA22,"The Allen-Bradley 100-CRFA22 IEC contactor uses a screwless terminal. ","ran out of spec templates"
7822277,100-CRFA31,"The Allen-Bradley/Rockwell Automation 100-CRFA31 switch uses a screwless terminal type. ","ran out of spec templates"
7822278,100-CRFA40,"This C frame constructed by Allen-Bradley uses a screwless terminal type. ","ran out of spec templates"
7822279,100-CRFAL22,"This Rockwell Automation C frame IEC contactor uses a screwless terminal type. It has a 200-220V AC 50Hz, 208-240V AC 60Hz control coil that utilizes an integrated diode. ","ran out of spec templates"
7822280,100-CRFB11,"This electromechanical contactor assembled by AB uses a screwless terminal type. ","ran out of spec templates"
7822281,100-CRFB22,"The 100-CRFB22 by Rockwell Automation uses a screwless terminal type. ","ran out of spec templates"
7822282,100-CRFBL11,"The 100-CRFBL11 constructed by Allen-Bradley/Rockwell Automation comes with a 200-220V AC 50Hz, 208-240V AC 60Hz control coil that utilizes an integrated diode. Additionally, it uses a screwless terminal type. ","ran out of spec templates"
7822283,100-CRFC11,"This Allen Bradley 100 series C frame contactor uses a screwless terminal. ","ran out of spec templates"
7822284,100-CRFC22,"This switch built by Allen-Bradley uses a screwless terminal. ","ran out of spec templates"
7822285,100-CRFSC280,"This switch built by Allen Bradley is a 550 Volts at 50Hz, 600 Volts at 60Hz contactor switch. This contactor uses a screwless terminal. ","ran out of spec templates"
7822286,100-CRFSC48,"This 100 series built by Allen-Bradley uses a screwless terminal. Furthermore, this contactor is a 550 Volts at 50Hz, 600 Volts at 60Hz electromechanical contactor. ","ran out of spec templates"
7822287,100-CRFSC480,"This contactor switch assembled by AB comes with a 550 Volts at 50Hz, 600 Volts at 60Hz control coil that contains an integrated diode. This C frame electromechanical contactor switch uses a screwless terminal type. ","ran out of spec templates"
7822288,100-CRFSD250,"This switch built by Allen-Bradley/Rockwell Automation operates at 110V AC 50Hz, 120V AC 60Hz. Also, this C frame IEC contactor uses a screwless terminal. ","ran out of spec templates"
7822289,100-CRFSV136,"The 100-CRFSV136 constructed by Allen-Bradley uses a screwless terminal. In addition, this electromechanical contactor is a 32 Volts AC at 50Hz, 36 Volts AC at 60Hz electromechanical contactor switch. ","ran out of spec templates"
7822290,100-CRFSV277,"This switch by Rockwell Automation uses a screwless terminal. Additionally, this C frame IEC contactor operates at 32V AC 50Hz, 36V AC 60Hz. ","ran out of spec templates"
7822291,100-CRFSV55,"This C frame assembled by AB is a 32 Volts alternating current at 50 Hertz, 36 Volts alternating current at 60 Hertz IEC contactor. This IEC contactor uses a screwless terminal type. ","ran out of spec templates"
7822292,100-CRFSV575,"This Allen-Bradley C frame electromechanical contactor switch operates at 32 Volts AC at 50Hz, 36 Volts AC at 60Hz. In addition, this C frame electromechanical contactor switch uses a screwless terminal type. ","ran out of spec templates"
7822293,100-CSF47,"The AB 100-CSF47 electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7822294,100-CSF47A30,"This IEC contactor assembled by Rockwell Automation uses a standard terminal. ","ran out of spec templates"
7822295,100-CT37,"The 100-CT37 made by AB uses a standard terminal type. ","ran out of spec templates"
7822296,100-CT43,"This IEC contactor made by Rockwell Automation uses a standard terminal type. ","ran out of spec templates"
7822297,100-CT85,"This Allen-Bradley C frame switch uses a standard terminal type. ","ran out of spec templates"
7822298,100-CTL23,"This switch manufactured by Allen Bradley uses a standard terminal. ","ran out of spec templates"
7822299,100-CTN23,"The Allen-Bradley 100-CTN23 switch uses a standard terminal. ","ran out of spec templates"
